state_abbr,year,population,violent_crime,homicide,rape,robbery,aggravated_assault,property_crime,burglary,larceny,motor_vehicle_theft,arson,violent_crime_1000,homicide_1000,rape_1000,robbery_1000,aggravated_assault_1000,property_crime_1000,burglary_1000,larceny_1000,motor_vehicle_theft_1000,arson_1000
HI,1996,1184000,3322,40,326,1606,1350,74639,12781,54701,7157,353,2.8057432432432434,0.033783783783783786,0.27533783783783783,1.3564189189189189,1.1402027027027026,63.039695945945944,10.794763513513514,46.20016891891892,6.044763513513513,0.2981418918918919
HI,1997,1187000,3299,47,371,1403,1478,68193,12741,48984,6468,381,2.7792754844144905,0.039595619208087615,0.3125526537489469,1.181971356360573,1.2451558550968829,57.449873631002525,10.733782645324347,41.2670598146588,5.449031171019376,0.3209772535804549
HI,1998,1193000,2946,24,352,1225,1345,60677,11169,43914,5594,374,2.4694048616932105,0.020117351215423303,0.2950544844928751,1.0268231349538977,1.1274098910310142,50.860854987426656,9.36211232187762,36.809723386420785,4.689019279128248,0.3134953897736798
HI,1999,1185497,2785,44,354,1044,1343,54539,9421,40458,4660,352,2.3492256834053564,0.03711523521358552,0.2986089378547563,0.8806433082496201,1.1328582020873945,46.005177575312295,7.946877976072482,34.12745877889189,3.9308408203479215,0.29692188170868417
HI,2000,1211537,2954,35,346,1123,1450,60033,10665,43254,6114,405,2.4382251635732133,0.028888923739019114,0.2855876461057318,0.9269217531119561,1.1968268406165061,49.551107394986694,8.802867762189681,35.701757354500934,5.046482278296081,0.3342861175515069
HI,2001,1227024,3117,32,409,1142,1534,62830,11162,44925,6743,507,2.5402926104134886,0.026079359490930903,0.3333268134934606,0.9307071418325967,1.2501792955965003,51.20519240047465,9.096806582430336,36.61297578531472,5.4954100327295965,0.4131948519344365
HI,2002,1240663,3262,24,372,1210,1656,71976,12722,49344,9910,527,2.629239366371045,0.019344495644667406,0.29983968249234483,0.9752849887519818,1.3347701994820511,58.01414243835755,10.254194732977448,39.77228304543619,7.987664659943917,0.4247728835308218
HI,2003,1248755,3400,22,367,1168,1843,65867,11409,44807,9651,509,2.7227118209736894,0.01761754707688858,0.2938927171462777,0.9353315902639028,1.4758699664866206,52.74613515061,9.136299754555537,35.88133781246121,7.728497583593258,0.4076059755516494
HI,2004,1262124,3213,33,333,944,1903,60525,10827,41078,8620,529,2.545708662540289,0.0261464008290786,0.2638409538207022,0.7479455267469757,1.5077757811435326,47.954876066060066,8.578396417467697,32.546722825966384,6.829756822625986,0.41913472844189636
HI,2005,1273278,3253,24,343,1001,1885,61115,9792,42188,9135,659,2.5548230629917423,0.018848986631356233,0.26938343393979947,0.7861598174161495,1.4804308250044373,47.99815908230567,7.690386545593342,33.133377000152365,7.174395536559966,0.5175617579193232
HI,2006,1285498,3608,21,353,1144,2090,54247,8724,37784,7739,690,2.806694370586341,0.016336081425253092,0.2746017496721115,0.8899274833566446,1.6258290561323316,42.19920995598593,6.786474969233713,29.392500027226802,6.020234959525413,0.5367569611154588
HI,2007,1283388,3544,24,377,1122,2021,52866,9089,37494,6283,554,2.761440811352452,0.018700502108481613,0.293753720620732,0.8742484735715155,1.5747381150517226,41.192531019457874,7.082035985999558,29.2148594189754,4.895635614482916,0.43166992367078394
HI,2008,1288198,3510,26,363,1085,2036,45944,9404,31424,5116,509,2.724736414743696,0.020183232701805155,0.2817889796444335,0.8422618262099459,1.5805023761875114,35.66532474045139,7.300120012606757,24.393765554674047,3.971439173170584,0.39512559404687786
HI,2009,1295178,3550,23,385,1030,2112,47516,9244,33415,4857,501,2.7409359948979986,0.01775817686835323,0.29725643888330405,0.7952574858436446,1.6306638933026965,36.68684922072487,7.137242911785098,25.79954261113144,3.750063697808332,0.38681941787152035
HI,2010,1363359,3603,25,377,1065,2136,45667,8706,31681,5280,441,2.6427375328141745,0.01833706309196624,0.2765229114268509,0.7811588877177619,1.5667186705775955,33.49594640883289,6.385698851146324,23.237459832663298,3.87278772502327,0.3234657929422845
HI,2011,1378129,3465,20,353,994,2098,43874,8165,31240,4469,357,2.5142784166068637,0.01451242953308435,0.2561443812589388,0.7212677477942921,1.5223538580205482,31.835916666727137,5.9246993568816855,22.668414930677752,3.242802379167698,0.25904686716555564
HI,2012,1390090,3378,21,279,1125,1953,43419,7653,31901,3865,312,2.4300584854218075,0.015106935522160437,0.2007064290801315,0.8093001172585949,1.4049450035609206,31.234668258889712,5.505398931004468,22.94887381392572,2.7803955139595278,0.22444589918638364
HI,2013,1408987,3585,32,508,934,2111,45266,7777,32928,4561,223,2.544381175979622,0.022711352198423403,0.3605427161499716,0.6628875922914831,1.498239515339744,32.12662714418231,5.519568313973088,23.369981412177683,3.237077418031536,0.15826973563276311
HI,2014,1420257,3362,20,548,952,1842,46022,7470,33003,5549,148,2.3671772080686804,0.014081958406119456,0.3858456603276731,0.6703012201312861,1.296948369203602,32.40399448832148,5.259611464685617,23.23734366385802,3.907039359777843,0.10420649220528397
HI,2015,1431603,4201,19,538,1085,1878,45389,6810,33140,5439,417,2.934472755365838,0.01327183583716994,0.3758025094946015,0.7578916780699677,1.3118161948529026,31.70501877964771,4.756905371111963,23.14887577072694,3.799237637808806,0.29128187074209816
HI,2016,1428683,3452,35,601,985,1831,42353,5983,30871,5499,485,2.4162112938979465,0.024498086699428774,0.42066714589590554,0.6894461542553526,1.2815999070472597,29.644784742311625,4.187772934933782,21.608012414230448,3.848999393147395,0.3394734871206559
HI,2017,1424203,3577,39,567,1077,1894,40392,5549,29574,5269,507,2.511580160974243,0.027383736728542208,0.3981174032072675,0.7562124219651272,1.3298665990733063,28.361125485622484,3.896214233504634,20.765298205382237,3.699613046735613,0.35598857747104873
HI,2018,1420593,3622,40,709,951,1922,41027,5709,29600,5718,431,2.549639481540455,0.02815725545599619,0.4990873529575325,0.6694387484663095,1.352956124660617,28.880192989828895,4.018744284957056,20.836369037437183,4.025079667434656,0.303394427538359
HI,2019,1415615,3745,37,625,1079,2004,40617,5534,29878,5205,414,2.6454933014979356,0.02613704997474596,0.44150422254638444,0.7622128898040781,1.415639139172727,28.692123211466395,3.9092549881147063,21.106021057985398,3.6768471653662895,0.29245239701472503
HI,2020,1407006,3576,41,569,867,2099,33928,4630,23954,5344,476,2.5415669869211643,0.029139889950718048,0.40440481419411145,0.6162020631042084,1.4918202196721264,24.113614298730777,3.2906753773615747,17.024803021451223,3.7981358999179817,0.33830701503760463
ID,1979,905000,2613,49,186,392,1986,35766,9729,23577,2460,263,2.887292817679558,0.05414364640883978,0.20552486187845304,0.4331491712707182,2.194475138121547,39.520441988950274,10.750276243093923,26.051933701657457,2.718232044198895,0.2906077348066298
ID,1980,943629,2957,29,211,442,2275,42169,11691,28243,2235,329,3.133646803987584,0.03073241708340884,0.22360482774480225,0.4684044258919554,2.4109051332674176,44.688113654836805,12.389403038694232,29.930195023679858,2.3685155924627157,0.3486539731186727
ID,1981,959000,2717,43,198,362,2114,40733,11255,27423,2055,274,2.8331595411887385,0.04483837330552659,0.2064650677789364,0.37747653806047965,2.204379562043796,42.47445255474452,11.736183524504693,28.59541188738269,2.142857142857143,0.2857142857142857
ID,1982,965000,2501,24,160,292,2025,36902,9958,25256,1688,255,2.5917098445595856,0.024870466321243522,0.16580310880829016,0.30259067357512953,2.098445595854922,38.24041450777202,10.319170984455958,26.172020725388602,1.749222797927461,0.26424870466321243
ID,1983,989000,2361,35,181,270,1875,35872,9206,24979,1687,266,2.3872598584428717,0.03538928210313448,0.18301314459049545,0.2730030333670374,1.8958543983822043,36.27098078867543,9.308392315470172,25.256825075834175,1.705763397371082,0.268958543983822
ID,1984,1001000,2355,34,187,244,1890,34398,8751,24138,1509,313,2.352647352647353,0.03396603396603397,0.18681318681318682,0.24375624375624375,1.8881118881118881,34.36363636363637,8.742257742257742,24.113886113886114,1.5074925074925074,0.3126873126873127
ID,1985,1005000,2360,22,192,269,1877,36916,8917,26170,1829,287,2.3482587064676617,0.021890547263681594,0.191044776119403,0.2676616915422886,1.8676616915422886,36.73233830845771,8.872636815920398,26.039800995024876,1.8199004975124378,0.2855721393034826
ID,1986,1003000,2232,32,201,214,1785,39964,10065,28081,1818,280,2.225324027916251,0.031904287138584245,0.20039880358923232,0.21335992023928216,1.7796610169491525,39.844466600199404,10.034895314057826,27.997008973080757,1.8125623130608175,0.27916251246261214
ID,1987,998000,2138,31,175,242,1690,39342,9748,27923,1671,230,2.1422845691382766,0.031062124248496994,0.17535070140280562,0.24248496993987975,1.6933867735470942,39.42084168336673,9.76753507014028,27.978957915831664,1.6743486973947896,0.23046092184368738
ID,1988,999000,2345,36,179,202,1928,37345,8691,26893,1761,213,2.3473473473473474,0.036036036036036036,0.17917917917917917,0.2022022022022022,1.92992992992993,37.38238238238238,8.6996996996997,26.91991991991992,1.7627627627627627,0.2132132132132132
ID,1989,1014000,2582,26,236,152,2168,37278,8843,26825,1610,224,2.546351084812623,0.02564102564102564,0.23274161735700197,0.14990138067061143,2.138067061143984,36.76331360946745,8.720907297830374,26.454635108481263,1.5877712031558184,0.22090729783037474
ID,1990,1006749,2776,27,275,151,2323,38069,8187,28216,1666,191,2.757390372376829,0.026818998578593076,0.2731564670041887,0.1499877327913909,2.307427174002656,37.81379469957258,8.13211634677561,28.026846810873415,1.654831541923558,0.18971958253745472
ID,1991,1039000,3016,19,300,215,2482,40578,8582,30143,1853,263,2.90279114533205,0.01828681424446583,0.28873917228103946,0.20692974013474494,2.3888354186717997,39.0548604427334,8.259865255052935,29.01154956689124,1.7834456207892204,0.2531280076997113
ID,1992,1067000,3003,37,339,229,2398,39636,7934,30023,1679,269,2.814432989690722,0.03467666354264293,0.3177132146204311,0.21462043111527648,2.247422680412371,37.14714151827554,7.435801312089972,28.1377694470478,1.5735707591377694,0.2521087160262418
ID,1993,1099000,3097,32,388,186,2491,39161,7350,29795,2016,248,2.8180163785259325,0.029117379435850774,0.35304822565969063,0.16924476797088261,2.2666060054595087,35.633303002729754,6.687898089171974,27.111010009099182,1.8343949044585988,0.2256596906278435
ID,1994,1133000,3238,40,316,209,2673,42954,8147,32597,2210,355,2.857899382171227,0.0353045013239188,0.27890556045895853,0.18446601941747573,2.3592233009708736,37.911738746690204,7.190644307149162,28.770520741394527,1.9505736981465136,0.31332744924977934
ID,1995,1163000,3745,48,330,279,3088,47444,9069,35560,2815,356,3.2201203783319,0.0412725709372313,0.2837489251934652,0.23989681857265693,2.655202063628547,40.7944969905417,7.7979363714531384,30.57609630266552,2.4204643164230437,0.3061049011177988
ID,1996,1189000,3177,43,313,241,2580,44532,8431,33872,2229,304,2.6719932716568544,0.03616484440706476,0.26324642556770395,0.20269133725820015,2.169890664423886,37.453322119428094,7.090832632464256,28.48780487804878,1.8746846089150546,0.255677039529016
ID,1997,1210000,3107,39,350,237,2481,44388,9175,32784,2429,321,2.5677685950413225,0.032231404958677684,0.2892561983471074,0.19586776859504132,2.0504132231404957,36.684297520661154,7.582644628099174,27.094214876033057,2.007438016528926,0.2652892561983471
ID,1998,1229000,3468,36,386,264,2782,42185,8518,31385,2282,308,2.821806346623271,0.029292107404393815,0.3140764849471115,0.21480878763222133,2.263628966639544,34.3246541903987,6.930838079739626,25.537021969080552,1.8567941415785192,0.25061025223759154
ID,1999,1251700,3066,25,417,223,2401,36363,7641,26824,1898,273,2.449468722537349,0.019972836941759206,0.3331469201885436,0.17815770552049212,1.9181912598865543,29.050890788527603,6.104497882879284,21.43005512502996,1.5163377806183589,0.21810337940401053
ID,2000,1293953,3267,16,384,223,2644,37961,7330,28545,2086,0,2.524821226118723,0.012365209555524814,0.2967650293325956,0.1723401081801271,2.0433508790504757,29.337232496079842,5.664811627624806,22.06030667265349,1.6121141958015477,0.0
ID,2001,1320585,3211,30,425,245,2511,38181,7507,28285,2389,293,2.4314981617995053,0.022717204875112165,0.32182706906408903,0.18552383981341602,1.9014300480468882,28.912186644555252,5.684601899915568,21.418537996418255,1.809046748221432,0.2218713676135955
ID,2002,1343124,3419,36,497,240,2646,39128,7441,29060,2627,334,2.545557967842135,0.02680318421828513,0.3700328487913253,0.17868789478856756,1.970034040043957,29.13208311369613,5.540069271340546,21.63612592731572,1.9558879150398623,0.24867398691408985
ID,2003,1367034,3362,26,535,245,2556,40042,7837,29559,2646,325,2.459338977669904,0.01901927823302127,0.3913582251794761,0.17922012181116195,1.8697413524462447,29.291151500255296,5.732849365853372,21.622724818841373,1.9355773155605491,0.23774097791276586
ID,2004,1395140,3452,31,594,241,2586,38799,7671,28389,2739,307,2.4743036541135655,0.022219992258841404,0.4257637226371547,0.17274252046389607,1.8535774187536733,27.8101122467996,5.498372923147497,20.348495491491892,1.9632438321602133,0.22004960075691327
ID,2005,1429367,3670,35,577,266,2792,38556,8066,27606,2884,285,2.5675701202000605,0.024486363544142267,0.4036751932848597,0.18609636293548124,1.9533122004355774,26.974178080227123,5.643057381344329,19.31344434284547,2.017676356037323,0.19938896028801562
ID,2006,1466465,3666,35,611,294,2726,35135,7545,25154,2436,284,2.4998891893089845,0.023866918064870284,0.4166481982181641,0.2004821117449104,1.85889196128104,23.958976177406214,5.145025622841323,17.15281305724992,1.6611374973149717,0.1936629922978046
ID,2007,1499402,3841,49,607,243,2942,34124,7131,24727,2266,361,2.561687926253266,0.03267969497172873,0.40482805811917016,0.16206460975775674,1.9621155634046106,22.758406351332063,4.755896017212195,16.491241174815027,1.5112691593048428,0.24076265071008307
ID,2008,1523816,3680,23,579,239,2839,31940,6748,23532,1660,262,2.4149897362936206,0.01509368585183513,0.37996713513967567,0.15684308341689548,1.8630858318852144,20.96053591772235,4.428356179486237,15.442809368060185,1.0893703701759267,0.1719367692687306
ID,2009,1545801,3805,24,575,254,2952,31220,6682,23066,1472,240,2.461507011575229,0.01552593121624323,0.3719754353891607,0.16431610537190752,1.9096895395979172,20.196648857129734,4.322678016122386,14.921713726411097,0.9522571145962514,0.1552593121624323
ID,2010,1571102,3464,22,533,213,2696,31436,6513,23594,1329,239,2.2048218384293317,0.014002910059308689,0.3392523209823423,0.13557362921057958,1.715992978177101,20.00888548292854,4.145497873467159,15.017484542696781,0.8459030667646021,0.1521225229170353
ID,2011,1583744,3202,35,444,188,2535,32875,6915,24629,1331,227,2.021791400630405,0.022099531237371697,0.28034833912551527,0.11870605350359655,1.6006374767639215,20.75777398367413,4.366235957326436,15.551124424149359,0.8404136021983352,0.14333124545381074
ID,2012,1595590,3348,30,495,243,2580,31825,7240,23203,1382,253,2.0982833936036203,0.01880182252332993,0.3102300716349438,0.15229476243897241,1.616956737006374,19.945600060165834,4.5375065022969565,14.541956266960812,0.8661372909080653,0.15856203661341572
ID,2013,1612843,3471,29,674,220,2548,30230,6693,21999,1538,197,2.152100359427421,0.01798067139827001,0.4178956042218616,0.13640509336618628,1.579818990441103,18.743299874817325,4.1498149540903855,13.639889313466965,0.953595607259975,0.12214456087790318
ID,2014,1634806,3439,32,645,203,2559,30440,6466,22297,1677,228,2.103613517444883,0.01957418800762904,0.39454222702877284,0.12417375517339672,1.5653233472350847,18.619946342257123,3.9552093642915427,13.638927187690772,1.0258097902748093,0.1394660895543569
ID,2015,1652828,3593,32,703,191,2667,28912,6124,20916,1872,254,2.1738499105775073,0.01936075623113839,0.4253316134528215,0.11555951375460725,1.61359802713894,17.492443254833535,3.705164723734109,12.654674291577829,1.1326042395215958,0.15367600258466096
ID,2016,1680026,3876,49,719,213,2895,29357,6318,20962,2077,200,2.307107151913125,0.029166215284763448,0.42796956713765144,0.12678375215621662,1.7231876173344935,17.474134328873483,3.7606560850843973,12.47718785304513,1.2362903907439526,0.11904577667250388
